age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
39,blue-collar,single,primary,no,561,yes,no,cellular,17,apr,88,1,-1,0,unknown
31,self-employed,single,secondary,no,148,yes,yes,cellular,6,may,232,2,167,4,failure
32,admin.,married,secondary,no,0,no,no,cellular,16,jul,141,7,-1,0,unknown
30,services,married,secondary,no,1256,yes,no,cellular,18,may,123,3,-1,0,unknown
32,technician,divorced,secondary,no,3345,yes,no,cellular,19,aug,1200,3,-1,0,unknown
31,technician,single,secondary,no,55,no,no,unknown,28,may,350,1,-1,0,unknown
31,management,single,tertiary,no,0,yes,no,unknown,5,may,562,1,-1,0,unknown
42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success
48,management,divorced,tertiary,no,757,yes,no,cellular,17,nov,90,1,-1,0,unknown
42,technician,single,secondary,no,555,yes,no,cellular,5,feb,449,2,-1,0,unknown
27,technician,single,secondary,no,223,no,yes,cellular,29,jan,253,2,192,3,success
25,admin.,single,secondary,no,289,yes,no,cellular,21,jul,127,3,-1,0,unknown
38,blue-collar,single,secondary,no,4860,yes,no,cellular,7,may,130,1,-1,0,unknown
36,self-employed,single,secondary,no,1295,no,no,cellular,20,nov,1192,1,-1,0,unknown
37,admin.,married,secondary,no,352,yes,no,cellular,24,jul,107,2,-1,0,unknown
49,blue-collar,married,primary,no,305,yes,yes,telephone,10,jul,834,10,-1,0,unknown
53,entrepreneur,married,primary,no,55,no,no,cellular,2,jun,217,1,-1,0,unknown
35,services,divorced,secondary,no,828,yes,no,cellular,21,jul,87,1,-1,0,unknown
31,unemployed,single,secondary,no,-15,yes,no,cellular,12,may,278,2,370,3,other
43,retired,married,primary,no,222,no,no,cellular,24,jul,203,2,-1,0,unknown
34,technician,married,tertiary,no,1806,yes,no,cellular,17,apr,160,2,-1,0,unknown
37,blue-collar,single,secondary,no,392,yes,no,cellular,18,jul,118,3,-1,0,unknown
35,management,married,tertiary,no,0,yes,no,cellular,16,apr,563,1,-1,0,unknown
28,blue-collar,married,secondary,no,86,yes,yes,unknown,15,may,918,1,-1,0,unknown
47,retired,married,secondary,no,477,no,no,unknown,16,jun,68,3,-1,0,unknown
60,management,married,tertiary,no,205,no,no,cellular,26,may,107,2,-1,0,unknown
46,blue-collar,married,secondary,no,0,no,no,cellular,14,aug,61,4,-1,0,unknown
49,blue-collar,married,primary,no,-57,no,no,telephone,23,jul,161,2,-1,0,unknown
44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,158,5,350,1,other
31,self-employed,married,secondary,no,731,no,yes,cellular,8,jul,188,1,-1,0,unknown
49,retired,divorced,secondary,no,224,no,yes,cellular,31,jul,79,4,-1,0,unknown
33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown
48,admin.,divorced,secondary,no,267,no,no,unknown,8,may,266,1,-1,0,unknown
30,technician,single,secondary,no,1626,no,no,cellular,25,jul,566,3,-1,0,unknown
38,technician,divorced,secondary,no,631,yes,no,cellular,25,aug,343,2,-1,0,unknown
40,blue-collar,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown
33,unemployed,single,secondary,no,0,yes,yes,cellular,25,aug,159,2,-1,0,unknown
78,retired,divorced,unknown,no,2628,no,no,telephone,14,apr,129,2,-1,0,unknown
29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure
57,blue-collar,married,primary,no,0,no,no,unknown,9,jun,73,2,-1,0,unknown
32,admin.,single,secondary,no,289,no,no,unknown,15,may,255,12,-1,0,unknown
39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown
51,retired,married,primary,no,67,no,no,unknown,18,jun,835,1,-1,0,unknown
57,admin.,married,unknown,no,2038,no,no,cellular,9,aug,628,1,182,2,failure
46,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,-1,0,unknown
52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown
38,management,married,tertiary,no,1198,yes,no,cellular,3,sep,91,3,213,1,failure
39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,unknown
35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown
26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown
55,unemployed,married,secondary,no,549,no,no,cellular,18,aug,43,5,-1,0,unknown
33,management,married,tertiary,no,2173,yes,no,cellular,15,apr,871,1,-1,0,unknown
41,blue-collar,married,secondary,no,217,yes,no,cellular,15,apr,375,2,344,1,failure
31,technician,single,tertiary,no,-167,yes,no,unknown,2,jun,41,5,-1,0,unknown
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown
31,technician,married,secondary,no,1230,no,no,cellular,21,nov,7,4,-1,0,unknown
60,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,-1,0,unknown
30,technician,single,secondary,no,0,no,no,cellular,22,aug,79,5,-1,0,unknown
35,technician,married,secondary,no,13,no,no,cellular,22,aug,94,2,-1,0,unknown
62,blue-collar,married,primary,no,115,no,no,telephone,29,apr,75,3,-1,0,unknown
27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure
34,housemaid,married,primary,no,4,no,no,cellular,20,aug,55,4,-1,0,unknown
31,self-employed,married,tertiary,no,322,yes,no,unknown,8,may,159,1,-1,0,unknown
31,student,married,primary,no,46,yes,no,cellular,10,jul,487,1,-1,0,unknown
44,management,married,tertiary,no,612,yes,no,unknown,29,may,88,2,-1,0,unknown
57,retired,married,secondary,no,663,no,no,cellular,14,aug,107,2,-1,0,unknown
35,student,single,secondary,no,2960,yes,no,unknown,30,may,123,2,-1,0,unknown
49,services,married,secondary,no,320,no,no,telephone,9,feb,1971,4,-1,0,unknown
34,blue-collar,married,primary,no,147,yes,no,unknown,2,jun,80,3,-1,0,unknown
58,retired,married,secondary,no,624,yes,no,cellular,12,may,393,1,-1,0,unknown
31,technician,single,secondary,no,2460,no,no,cellular,1,oct,477,1,-1,0,unknown
66,retired,married,tertiary,no,908,no,no,cellular,28,jan,156,2,-1,0,unknown
47,blue-collar,married,secondary,no,2215,no,no,cellular,8,aug,194,4,-1,0,unknown
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,nov,88,2,83,2,failure
48,admin.,married,secondary,no,368,yes,no,telephone,7,may,430,2,367,2,failure
43,technician,married,secondary,no,4056,no,no,cellular,4,feb,154,2,-1,0,unknown
33,blue-collar,divorced,primary,no,142,yes,no,telephone,11,may,41,2,300,5,failure
38,entrepreneur,married,unknown,no,259,no,no,cellular,18,nov,63,1,-1,0,unknown
46,self-employed,divorced,tertiary,no,926,yes,no,cellular,1,apr,463,1,133,3,failure
32,entrepreneur,single,tertiary,no,1,yes,yes,unknown,16,may,411,2,-1,0,unknown
38,services,single,secondary,no,167,yes,no,cellular,7,apr,255,2,-1,0,unknown
59,management,divorced,tertiary,no,1611,yes,no,unknown,4,jun,107,2,-1,0,unknown
36,management,married,tertiary,no,23,no,no,cellular,26,aug,133,11,-1,0,unknown
32,technician,married,primary,no,62,yes,yes,unknown,13,may,120,1,-1,0,unknown
28,management,single,tertiary,no,1466,yes,no,cellular,25,jul,40,1,-1,0,unknown
46,admin.,single,secondary,no,272,no,no,cellular,31,jul,149,4,-1,0,unknown
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success
31,blue-collar,married,secondary,no,1529,yes,no,unknown,2,jun,231,8,-1,0,unknown
33,technician,divorced,tertiary,no,-386,yes,no,unknown,23,may,530,1,-1,0,unknown
30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,188,2,-1,0,unknown
56,management,married,primary,no,870,no,no,cellular,14,may,220,1,179,1,success
39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,567,1,-1,0,unknown
43,blue-collar,married,secondary,no,1324,yes,no,telephone,12,may,179,5,-1,0,unknown
38,management,married,tertiary,no,-585,yes,no,unknown,1,jul,196,4,-1,0,unknown
42,blue-collar,married,secondary,no,-336,yes,no,cellular,13,may,318,3,303,2,failure
65,retired,married,unknown,no,820,no,no,cellular,7,jul,432,1,-1,0,unknown
52,blue-collar,married,secondary,no,1027,no,no,cellular,23,jul,59,1,-1,0,unknown
29,technician,married,secondary,no,23,yes,no,cellular,2,jun,163,1,55,2,failure
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success
42,entrepreneur,married,tertiary,no,34,yes,no,cellular,15,may,272,1,-1,0,unknown
45,management,married,tertiary,no,10,no,no,cellular,26,aug,133,7,-1,0,unknown
36,blue-collar,married,secondary,no,1272,yes,no,cellular,17,apr,245,1,-1,0,unknown
36,blue-collar,married,primary,no,0,yes,yes,telephone,13,may,18,1,-1,0,unknown
34,services,married,tertiary,no,277,yes,no,cellular,17,apr,72,4,-1,0,unknown
41,management,single,tertiary,no,203,no,no,cellular,5,mar,90,2,-1,0,unknown
38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,failure
54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown
58,retired,divorced,secondary,no,-808,yes,no,cellular,8,may,75,4,-1,0,unknown
49,technician,married,secondary,no,27,no,no,cellular,22,aug,57,2,-1,0,unknown
29,blue-collar,married,secondary,no,246,yes,no,cellular,28,jul,194,5,-1,0,unknown
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,21,nov,110,2,185,1,failure
35,unemployed,married,secondary,no,533,yes,no,unknown,6,may,802,1,-1,0,unknown
34,entrepreneur,married,tertiary,no,-28,yes,no,cellular,16,jul,574,1,-1,0,unknown
37,technician,married,secondary,no,507,yes,yes,unknown,23,may,157,1,-1,0,unknown
41,services,married,secondary,no,650,yes,no,cellular,7,jul,149,5,-1,0,unknown
50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,-1,0,unknown
43,management,married,primary,no,62,yes,no,cellular,18,jul,96,3,-1,0,unknown
27,self-employed,divorced,secondary,no,165,yes,no,cellular,6,feb,1160,2,192,4,failure
60,blue-collar,divorced,primary,no,92,yes,no,unknown,6,jun,70,3,-1,0,unknown
35,technician,single,secondary,no,344,no,no,cellular,27,aug,519,16,-1,0,unknown
28,admin.,single,secondary,no,-281,yes,no,cellular,8,may,144,4,340,4,other
51,services,married,secondary,no,276,no,no,cellular,14,aug,80,2,-1,0,unknown
25,blue-collar,single,secondary,no,0,yes,no,unknown,8,may,30,2,-1,0,unknown
29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,262,3,-1,0,unknown
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other
30,unknown,single,unknown,no,6929,no,no,cellular,19,nov,341,1,-1,0,unknown
25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,may,268,1,-1,0,unknown
50,self-employed,married,secondary,no,4440,no,yes,cellular,31,jul,12,3,-1,0,unknown
41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown
38,management,married,secondary,no,-323,yes,no,unknown,9,jun,250,1,-1,0,unknown
34,technician,divorced,tertiary,no,501,yes,no,unknown,19,may,546,12,-1,0,unknown
25,management,single,secondary,no,1923,no,yes,cellular,8,jul,71,1,-1,0,unknown
37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure
35,management,married,tertiary,no,232,yes,yes,cellular,17,apr,249,1,-1,0,unknown
47,blue-collar,married,secondary,no,3070,no,no,cellular,20,nov,144,2,-1,0,unknown
53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,-1,0,unknown
30,blue-collar,married,primary,no,262,yes,no,cellular,20,apr,15,4,343,3,other
38,blue-collar,married,secondary,no,4336,yes,no,cellular,31,jul,226,6,-1,0,unknown
48,admin.,divorced,secondary,no,341,no,yes,cellular,5,feb,382,4,-1,0,unknown
51,management,married,tertiary,no,19313,no,no,telephone,21,nov,36,1,-1,0,unknown
36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown
36,blue-collar,married,secondary,no,106,yes,no,telephone,9,feb,51,5,-1,0,unknown
41,management,divorced,secondary,no,0,no,no,cellular,6,aug,438,2,-1,0,unknown
41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure
45,blue-collar,married,primary,no,487,yes,no,cellular,19,aug,110,4,-1,0,unknown
36,technician,single,secondary,no,94,yes,no,cellular,20,apr,274,1,-1,0,unknown
33,technician,single,secondary,no,671,no,no,cellular,8,aug,45,2,-1,0,unknown
35,technician,married,secondary,no,179,no,yes,cellular,20,aug,82,2,-1,0,unknown
54,blue-collar,married,primary,no,69,no,no,cellular,17,nov,71,1,-1,0,unknown
53,admin.,married,secondary,no,1815,no,no,cellular,29,jul,86,6,-1,0,unknown
47,retired,married,tertiary,no,1225,yes,yes,cellular,29,jan,191,3,227,2,failure
35,technician,divorced,secondary,no,82,no,no,cellular,19,aug,152,3,-1,0,unknown
32,management,single,tertiary,no,0,yes,no,cellular,5,may,196,1,-1,0,unknown
40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,12,may,85,1,-1,0,unknown
31,services,married,secondary,no,272,yes,no,unknown,13,may,133,12,-1,0,unknown
44,technician,divorced,secondary,no,268,no,no,unknown,17,jun,108,6,-1,0,unknown
27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown
35,blue-collar,married,tertiary,no,5271,yes,no,cellular,14,apr,119,2,-1,0,unknown
37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,175,5,95,1,other
34,blue-collar,married,primary,no,-204,yes,no,cellular,14,may,61,6,-1,0,unknown
41,admin.,single,secondary,no,100,yes,no,telephone,24,jul,153,2,-1,0,unknown
27,student,single,tertiary,no,4869,yes,no,cellular,15,may,258,2,343,4,other
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown
53,services,married,secondary,no,660,no,no,cellular,2,feb,210,1,272,2,failure
36,services,divorced,secondary,no,54,yes,no,cellular,20,nov,355,6,-1,0,unknown
50,services,divorced,secondary,no,81,no,no,cellular,8,may,746,2,-1,0,unknown
30,management,single,tertiary,no,5561,yes,no,cellular,19,nov,511,1,-1,0,unknown
31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success
35,admin.,single,tertiary,no,62,no,yes,cellular,30,apr,67,1,-1,0,unknown
55,technician,married,secondary,no,741,yes,no,unknown,15,may,973,2,-1,0,unknown
29,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown
47,services,divorced,secondary,no,28,yes,no,cellular,16,jul,142,1,-1,0,unknown
58,management,divorced,tertiary,no,1533,no,no,unknown,15,may,137,2,-1,0,unknown
20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure
33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure
51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,unknown
44,management,married,tertiary,no,5282,yes,no,unknown,30,may,274,1,-1,0,unknown
37,services,single,secondary,no,459,no,no,telephone,16,jul,61,14,-1,0,unknown
33,unemployed,divorced,secondary,no,0,yes,no,cellular,18,nov,91,2,-1,0,unknown
29,technician,single,tertiary,no,1185,yes,no,unknown,26,may,536,1,-1,0,unknown
30,management,single,tertiary,no,136,yes,no,unknown,23,may,152,1,-1,0,unknown
38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,349,1,other
42,technician,single,tertiary,no,35,yes,yes,cellular,17,nov,38,1,115,5,other
47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,409,1,274,6,other
36,management,married,tertiary,no,481,yes,no,cellular,13,may,215,1,175,3,failure
34,technician,married,tertiary,no,0,no,no,cellular,11,aug,68,4,-1,0,unknown
33,blue-collar,married,secondary,no,17,no,no,cellular,10,jul,489,1,-1,0,unknown
43,unemployed,married,secondary,no,223,no,no,cellular,11,aug,200,4,-1,0,unknown
32,blue-collar,single,secondary,no,1291,yes,no,cellular,7,may,223,1,293,1,failure
31,blue-collar,married,primary,no,3007,yes,no,unknown,9,may,283,1,-1,0,unknown
43,entrepreneur,married,secondary,no,0,yes,no,unknown,20,jun,113,1,-1,0,unknown
37,admin.,single,secondary,no,862,no,no,cellular,20,nov,85,1,122,2,failure
53,management,divorced,secondary,no,425,no,no,cellular,15,jul,416,3,-1,0,unknown
26,management,married,tertiary,no,877,yes,no,cellular,22,jul,611,1,-1,0,unknown
31,blue-collar,married,primary,no,855,yes,yes,unknown,20,may,172,4,-1,0,unknown
46,management,married,tertiary,no,473,yes,no,cellular,18,aug,201,4,-1,0,unknown
42,blue-collar,married,primary,no,560,yes,yes,cellular,16,apr,122,4,149,2,failure
51,management,married,tertiary,no,0,yes,no,unknown,16,may,59,5,-1,0,unknown
35,management,married,tertiary,no,1511,yes,no,cellular,12,aug,226,4,-1,0,unknown
32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,failure
45,management,married,tertiary,no,7620,yes,no,cellular,5,may,85,8,-1,0,unknown
38,services,married,secondary,no,773,yes,no,cellular,15,may,198,1,359,1,other
33,technician,married,secondary,no,1434,yes,no,cellular,20,nov,200,1,-1,0,unknown
32,technician,married,secondary,no,-684,yes,no,cellular,13,may,11,8,299,3,other
48,unemployed,married,secondary,no,41,yes,no,unknown,5,may,179,2,-1,0,unknown
29,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown
74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,0,unknown
27,services,single,secondary,no,194,yes,no,unknown,16,may,326,1,-1,0,unknown
51,management,divorced,tertiary,no,-202,no,no,cellular,19,aug,504,4,-1,0,unknown
49,blue-collar,married,secondary,no,4259,no,no,cellular,19,nov,146,3,111,7,failure
35,blue-collar,married,secondary,no,4,no,no,unknown,9,jun,130,2,-1,0,unknown
43,blue-collar,divorced,secondary,no,1138,no,no,unknown,19,jun,65,1,-1,0,unknown
45,housemaid,married,secondary,no,360,no,no,cellular,3,nov,215,1,-1,0,unknown
31,services,single,secondary,no,334,no,no,unknown,28,jun,54,1,-1,0,unknown
37,admin.,married,unknown,no,892,yes,no,cellular,30,jul,269,17,-1,0,unknown
28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other
55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,269,2,-1,0,unknown
49,blue-collar,married,secondary,no,3779,yes,no,cellular,12,aug,178,9,-1,0,unknown
36,management,married,tertiary,no,0,yes,yes,cellular,18,jul,305,10,-1,0,unknown
39,management,divorced,tertiary,no,1387,yes,no,cellular,14,aug,373,2,-1,0,unknown
52,retired,divorced,secondary,no,246,yes,no,unknown,27,may,181,1,-1,0,unknown
31,blue-collar,divorced,secondary,no,916,yes,yes,cellular,11,jul,172,2,-1,0,unknown
45,blue-collar,married,primary,no,305,yes,no,cellular,4,feb,211,1,-1,0,unknown
29,technician,single,secondary,no,113,no,no,cellular,16,aug,159,2,185,6,success
70,retired,married,secondary,no,2815,no,no,cellular,26,oct,67,1,-1,0,unknown
32,management,single,tertiary,no,462,no,no,cellular,21,apr,252,1,-1,0,unknown
44,unemployed,single,primary,yes,-4,no,yes,cellular,30,jul,788,2,-1,0,unknown
28,blue-collar,married,secondary,no,822,yes,no,unknown,6,jun,209,18,-1,0,unknown
32,services,married,secondary,no,206,yes,yes,unknown,12,may,370,1,-1,0,unknown
30,technician,single,secondary,no,1499,no,no,cellular,26,aug,66,21,-1,0,unknown
47,blue-collar,married,primary,no,43,no,no,cellular,19,aug,222,2,-1,0,unknown
56,blue-collar,divorced,primary,no,-216,yes,no,unknown,26,may,336,1,-1,0,unknown
54,retired,single,primary,no,466,no,no,cellular,5,jun,151,2,-1,0,unknown
55,management,married,tertiary,no,161,no,no,cellular,11,aug,226,2,-1,0,unknown
68,retired,married,secondary,no,1146,no,no,cellular,3,mar,153,2,110,3,success
